rupture_ordinal,event_id,rupture_id,tree_id,branch_index,rupture_set_id,source_index,source_id,source_name,source_type,rupture_index,magnitude,raw_annual_rate,top_depth_km,width_km,centroid_longitude,centroid_latitude,centroid_depth_km
3759,EVT_00010018,87c8c399006f8852e1459d0b,8231,1,8212,725,8212,"PointSourceFinite: -123.800, 45.800",SLAB,1,7.35,2.1677992523529728e-08,42.0,8.0,-123.8,45.8,42.0
3760,EVT_00010022,97f7de5ab882b5522a8245a9,8231,0,8211,10,8211,"PointSourceFinite: -123.300, 42.100",SLAB,3,6.85,3.578826807585236e-07,42.0,8.0,-123.3,42.1,42.0
3761,EVT_00010023,28f054835716bd50c4753fcd,8231,0,8211,109,8211,"PointSourceFinite: -123.900, 42.600",SLAB,4,6.95,5.281322027147293e-07,42.0,8.0,-123.9,42.6,42.0
3762,EVT_00010028,cb838711fa4351c599555452,8231,0,8211,608,8211,"PointSourceFinite: -123.500, 45.100",SLAB,6,7.15,6.070902617080661e-07,42.0,8.0,-123.5,45.1,42.0
3763,EVT_00010030,cdd0262cb8378002c34bba19,8231,0,8211,703,8211,"PointSourceFinite: -122.600, 45.600",SLAB,6,7.15,2.28940854264846e-07,50.0,8.0,-122.6,45.6,50.0
3764,EVT_00010032,b4ab1f439ddc7c70423bfeaa,8231,0,8211,12,8211,"PointSourceFinite: -123.100, 42.100",SLAB,6,7.15,1.9820295621622664e-07,50.0,8.0,-123.1,42.1,50.0
3765,EVT_00010035,ce1951824429cf930176a082,8231,0,8211,451,8211,"PointSourceFinite: -122.500, 44.200",SLAB,4,6.95,1.739153560283741e-07,50.0,8.0,-122.5,44.2,50.0
3766,EVT_00010040,d9ef4c3e5ac1a294b9839cec,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,230,8.2,6.868131662416505e-07,5.0,80.0,,,
3767,EVT_00010042,d57e43fe243fd821dd389665,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,203,8.1,3.531073340564418e-07,5.0,85.0,,,
3768,EVT_00010050,b603010326044213864bf8ac,8231,0,8211,298,8211,"PointSourceFinite: -123.900, 43.500",SLAB,1,6.65,1.416138955656422e-07,42.0,8.0,-123.9,43.5,42.0
3769,EVT_00010051,21b8741416dd108a08b587f7,8231,0,8211,534,8211,"PointSourceFinite: -123.700, 44.700",SLAB,4,6.95,5.902736013113808e-07,42.0,8.0,-123.7,44.7,42.0
3770,EVT_00010054,fcf4e3cd0e0678755817ff52,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,844,8.2,8.473124973075812e-07,5.0,80.0,,,
3771,EVT_00010055,45e622edd8460fb88fb55bb2,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,1775,8.2,4.380990753124425e-07,5.0,155.0,,,
3772,EVT_00010058,6adac33bdb44570457aef6bb,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,1189,8.7,5.252100683024388e-07,5.0,155.0,,,
3773,EVT_00010063,6e67ceb569a51fc63aeb1994,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,1164,8.7,7.171435344381447e-07,5.014668232410635,80.0,,,
3774,EVT_00010064,493df9d6d63d8bf43015fdc9,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,564,8.7,1.893939337211824e-06,5.019475053007608,70.0,,,
3775,EVT_00010067,0c8f5312ae3e64b50b1d8730,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,2131,8.5,2.721426816580953e-07,5.0,85.0,,,
3776,EVT_00010076,aa055466f8bb5e1a852f15a1,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1742,8.2,4.431346968677581e-07,5.0,105.0,,,
3777,EVT_00010078,fc7966fff6971785df5e8007,8231,0,8211,749,8211,"PointSourceFinite: -123.000, 45.900",SLAB,2,6.75,3.194147980890323e-07,50.0,8.0,-123.0,45.9,50.0
3778,EVT_00010087,1335e7145a7a5a8d6cc1f4c0,8231,0,8211,725,8211,"PointSourceFinite: -123.800, 45.800",SLAB,0,6.55,5.270906397620655e-07,42.0,8.0,-123.8,45.8,42.0
3779,EVT_00010090,caa32507216b457d164a86e1,8231,0,8211,428,8211,"PointSourceFinite: -122.900, 44.100",SLAB,0,6.55,2.825058673346917e-07,50.0,8.0,-122.9,44.1,50.0
3780,EVT_00010092,d4cead80be8a8074ff0b9b64,8231,0,8211,220,8211,"PointSourceFinite: -123.300, 43.100",SLAB,4,6.95,1.5427532819899853e-07,42.0,8.0,-123.3,43.1,42.0
3781,EVT_00010093,2d4b7cadca4232beacfa899c,8231,0,8211,255,8211,"PointSourceFinite: -124.000, 43.300",SLAB,3,6.85,1.6571174492827325e-07,42.0,8.0,-124.0,43.3,42.0
3782,EVT_00010097,170d4cda19fc0a150dcaaa6e,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,304,8.1,3.4722221182216775e-07,5.0,105.0,,,
3783,EVT_00010101,aadd9bbc930b47c6057dfd31,8231,0,8211,449,8211,"PointSourceFinite: -122.700, 44.200",SLAB,6,7.15,1.7184693550328325e-07,50.0,8.0,-122.7,44.2,50.0
3784,EVT_00010107,25fa594e67c065d6e2536a4e,8231,0,8211,719,8211,"PointSourceFinite: -122.700, 45.700",SLAB,4,6.95,2.747076152652404e-07,50.0,8.0,-122.7,45.7,50.0
3785,EVT_00010112,c9f9e03dbb4c1b2356e1edf5,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,1318,8.0,6.677807792741574e-07,5.0,85.0,,,
3786,EVT_00010113,eef665ed4c56fb0121011c1f,8231,0,8211,240,8211,"PointSourceFinite: -123.400, 43.200",SLAB,0,6.55,2.0466787984849265e-07,42.0,8.0,-123.4,43.2,42.0
3787,EVT_00010114,b99482d1587a04efa1dc01f4,8231,0,8211,635,8211,"PointSourceFinite: -122.600, 45.200",SLAB,0,6.55,5.352426013656249e-07,50.0,8.0,-122.6,45.2,50.0
3788,EVT_00010116,67710420fc620a5a2c5a229f,8231,0,8211,690,8211,"PointSourceFinite: -123.900, 45.600",SLAB,5,7.05,4.223430870234962e-07,42.0,8.0,-123.9,45.6,42.0
3789,EVT_00010118,d5d85b043578b2628266b0b3,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,1063,8.5,6.335124720565497e-07,5.0,70.0,,,
3790,EVT_00010119,921adc9c1cde17068701d32f,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,496,8.5,1.024590133245741e-06,5.0,70.0,,,
3791,EVT_00010123,117499fa38fd54dc9182237b,8231,0,8211,169,8211,"PointSourceFinite: -124.200, 42.900",SLAB,0,6.55,5.210813450556176e-07,42.0,8.0,-124.2,42.9,42.0
3792,EVT_00010124,83a1932837c7f9e0aab461e3,8231,0,8211,425,8211,"PointSourceFinite: -123.200, 44.100",SLAB,3,6.85,2.436278794307352e-07,50.0,8.0,-123.2,44.1,50.0
3793,EVT_00010135,fdc3c99616519ce5cf7784d8,8231,0,8211,761,8211,"PointSourceFinite: -123.400, 46.000",SLAB,3,6.85,2.8661374311983697e-07,42.0,8.0,-123.4,46.0,42.0
3794,EVT_00010138,b9a0983b90242bedbb32b3c7,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,578,8.7,1.8382352390585351e-06,5.0,80.0,,,
3795,EVT_00010140,23bb5c3fcbdbbb9c81512736,8231,0,8211,465,8211,"PointSourceFinite: -123.000, 44.300",SLAB,4,6.95,3.084093830579204e-07,50.0,8.0,-123.0,44.3,50.0
3796,EVT_00010143,4717fbaf79a71fdf021c7827,8231,0,8211,677,8211,"PointSourceFinite: -123.500, 45.500",SLAB,3,6.85,6.557376726634647e-07,42.0,8.0,-123.5,45.5,42.0
3797,EVT_00010147,88a846b3406f618f9081d926,8231,0,8211,770,8211,"PointSourceFinite: -122.500, 46.000",SLAB,1,6.65,1.8394414420636024e-07,50.0,8.0,-122.5,46.0,50.0
3798,EVT_00010150,e778292a4327d93bc0780f21,8231,0,8211,87,8211,"PointSourceFinite: -124.000, 42.500",SLAB,1,6.65,7.775688126455444e-07,42.0,8.0,-124.0,42.5,42.0
3799,EVT_00010155,a1316a510ce0c4a66e1e44ef,8231,0,8211,439,8211,"PointSourceFinite: -123.700, 44.200",SLAB,6,7.15,2.229399635457867e-07,42.0,8.0,-123.7,44.2,42.0
3800,EVT_00010161,7e24ff49bdf814e20db1d66c,8231,1,8212,75,8212,"PointSourceFinite: -123.100, 42.400",SLAB,2,7.45,1.2050311822786532e-08,50.0,8.0,-123.1,42.4,50.0
3801,EVT_00010162,0a8b8014f9ab3906f8519ce1,8231,0,8211,650,8211,"PointSourceFinite: -122.800, 45.300",SLAB,3,6.85,4.966040226469969e-07,50.0,8.0,-122.8,45.3,50.0
3802,EVT_00010166,525201f3aaf4910fadc15596,8231,0,8211,498,8211,"PointSourceFinite: -123.500, 44.500",SLAB,2,6.75,5.905143062643807e-07,42.0,8.0,-123.5,44.5,42.0
3803,EVT_00010171,f943a803a9ee89587aa29e11,8231,1,8212,134,8212,"PointSourceFinite: -123.500, 42.700",SLAB,1,7.35,2.088993205393708e-08,42.0,8.0,-123.5,42.7,42.0
3804,EVT_00010172,5c97cb5fc2e309aa6b696e62,8231,0,8211,701,8211,"PointSourceFinite: -122.800, 45.600",SLAB,4,6.95,3.5027964952767165e-07,50.0,8.0,-122.8,45.6,50.0
3805,EVT_00010173,794681c76574319ecd3d7dbc,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,256,8.2,6.868131662416505e-07,5.0,80.0,,,
3806,EVT_00010174,6d1e73107bae18a8f7620355,8231,1,8212,724,8212,"PointSourceFinite: -123.900, 45.800",SLAB,0,7.25,2.457138843953444e-08,42.0,8.0,-123.9,45.8,42.0
3807,EVT_00010175,78a349fc4b6b13a4f39c7c24,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,749,8.4,4.006410136409629e-07,5.0,105.0,,,
3808,EVT_00010181,bd082fc0697e69b548c0695d,8231,0,8211,431,8211,"PointSourceFinite: -122.600, 44.100",SLAB,4,6.95,1.5916502716914454e-07,50.0,8.0,-122.6,44.1,50.0
3809,EVT_00010185,2b522c5cb4a7911edb4dbc2c,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,1450,8.0,6.50020652165802e-07,5.0,155.0,,,
3810,EVT_00010188,44adadee4397192e80fe5d1d,8231,0,8211,519,8211,"PointSourceFinite: -123.300, 44.600",SLAB,5,7.05,5.024481378823241e-07,42.0,8.0,-123.3,44.6,42.0
3811,EVT_00010195,92cd129c0a93d97888bbf02d,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,2070,8.4,3.1797543748622524e-07,5.0,85.0,,,
3812,EVT_00010196,e6841434c4ae9d064d8552d5,8231,0,8211,55,8211,"PointSourceFinite: -123.000, 42.300",SLAB,4,6.95,2.087384582284268e-07,50.0,8.0,-123.0,42.3,50.0
3813,EVT_00010199,bc137cecd7bdcfb855da53ba,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,525,8.6,1.3020832943331291e-06,5.0,70.0,,,
3814,EVT_00010205,dd3a094b00349ba85aedc332,8231,0,8211,154,8211,"PointSourceFinite: -123.600, 42.800",SLAB,2,6.75,4.100429279535584e-07,42.0,8.0,-123.6,42.8,42.0
3815,EVT_00010209,1e24886f4f2635d0f8214e5a,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,18,8.0,3.324467985531395e-07,5.010672080296139,155.0,,,
3816,EVT_00010210,be9d703f8fb2691b2217a0ac,8231,0,8211,558,8211,"PointSourceFinite: -123.100, 44.800",SLAB,0,6.55,8.632038801950268e-07,50.0,8.0,-123.1,44.8,50.0
3817,EVT_00010212,e0b514497979b19317077e26,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,862,8.2,8.567270806109988e-07,5.0,70.0,,,
3818,EVT_00010217,d60520c6a3b02462fefa3066,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,885,8.3,7.379159742457803e-07,5.269407193684295,145.0,,,
3819,EVT_00010218,4a94b57a2cff9b22ae630e32,8231,1,8212,496,8212,"PointSourceFinite: -123.700, 44.500",SLAB,2,7.45,2.3016718764905013e-08,42.0,8.0,-123.7,44.5,42.0
3820,EVT_00010220,b485149538754a54f466907e,8231,0,8211,714,8211,"PointSourceFinite: -123.200, 45.700",SLAB,4,6.95,4.286524474930568e-07,50.0,8.0,-123.2,45.7,50.0
3821,EVT_00010223,849ccdfeb9fa1f2358cc311c,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,1070,8.6,4.664178964775388e-07,5.0,155.0,,,
3822,EVT_00010227,b6d6482b4d1d7ed7af8ff65b,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,887,8.3,7.379159742457803e-07,5.212107296861274,80.0,,,
3823,EVT_00010241,1186e66f96d81babc6d9dafa,8231,0,8211,118,8211,"PointSourceFinite: -123.000, 42.600",SLAB,3,6.85,2.093121126787336e-07,50.0,8.0,-123.0,42.6,50.0
3824,EVT_00010245,d5daf241d047ced6b7741418,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,1585,8.1,5.33351617295645e-07,5.0,155.0,,,
3825,EVT_00010252,76da7b67069d4677e6397e3d,8231,0,8211,757,8211,"PointSourceFinite: -123.800, 46.000",SLAB,6,7.15,2.0451380629748944e-07,42.0,8.0,-123.8,46.0,42.0
3826,EVT_00010253,bd90ee6a890706a579a141ad,8231,0,8211,406,8211,"PointSourceFinite: -123.100, 44.000",SLAB,2,6.75,2.077204109687992e-07,50.0,8.0,-123.1,44.0,50.0
3827,EVT_00010254,c7886e3238f36233468895b0,8231,0,8211,726,8211,"PointSourceFinite: -123.700, 45.800",SLAB,3,6.85,4.1735006511483574e-07,42.0,8.0,-123.7,45.8,42.0
3828,EVT_00010263,632a60f6d708d174f8ce283c,8231,0,8211,631,8211,"PointSourceFinite: -123.000, 45.200",SLAB,6,7.15,4.805874445352292e-07,50.0,8.0,-123.0,45.2,50.0
3829,EVT_00010264,954d5de245e68b9dda0346eb,8231,0,8211,679,8211,"PointSourceFinite: -123.300, 45.500",SLAB,6,7.15,4.791590123539777e-07,42.0,8.0,-123.3,45.5,42.0
3830,EVT_00010272,d6b78d023d217a4f852b4e13,8231,0,8211,299,8211,"PointSourceFinite: -123.800, 43.500",SLAB,2,6.75,1.2824225481044778e-07,42.0,8.0,-123.8,43.5,42.0
3831,EVT_00010273,7815fd0101f9bd552e60247f,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,2001,8.4,3.118605252268748e-07,5.0,105.0,,,
3832,EVT_00010278,7084c2813c7a4982baee1a05,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,540,8.6,1.3020832943331291e-06,5.0,70.0,,,
3833,EVT_00010283,229e67725936fc113305403d,8231,0,8211,81,8211,"PointSourceFinite: -122.500, 42.400",SLAB,4,6.95,1.0154953339108937e-07,50.0,8.0,-122.5,42.4,50.0
3834,EVT_00010284,616ad4e97dfba525760e81be,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,906,8.3,7.469149495414605e-07,5.0,70.0,,,
3835,EVT_00010291,af5822d66c2318e11bc410f4,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,1342,8.0,6.50020652165802e-07,5.0,155.0,,,
3836,EVT_00010299,1eee495edcd657e2f4e9741a,8231,0,8211,531,8211,"PointSourceFinite: -124.000, 44.700",SLAB,6,7.15,4.032507484402368e-07,42.0,8.0,-124.0,44.7,42.0
3837,EVT_00010304,6a4005c339e2ff0668272082,8231,0,8211,8,8211,"PointSourceFinite: -123.500, 42.100",SLAB,6,7.15,3.552026944030396e-07,42.0,8.0,-123.5,42.1,42.0
3838,EVT_00010305,a986b6520524f971e4fe87a3,8231,0,8211,551,8211,"PointSourceFinite: -123.800, 44.800",SLAB,1,6.65,8.013022271642495e-07,42.0,8.0,-123.8,44.8,42.0
3839,EVT_00010308,64585a46798b514f082120b1,8231,0,8211,502,8211,"PointSourceFinite: -123.100, 44.500",SLAB,6,7.15,3.741700493666454e-07,50.0,8.0,-123.1,44.5,50.0
3840,EVT_00010309,1fca9072b86af742dc974a31,8231,0,8211,767,8211,"PointSourceFinite: -122.800, 46.000",SLAB,2,6.75,2.2299957010078805e-07,50.0,8.0,-122.8,46.0,50.0
3841,EVT_00010311,1e474d3192d38283793ae7aa,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,91,8.0,6.06796098330002e-07,5.0,145.0,,,
3842,EVT_00010316,47d5f79ae89b128e53194b87,8231,0,8211,380,8211,"PointSourceFinite: -123.700, 43.900",SLAB,4,6.95,1.3957739252753344e-07,42.0,8.0,-123.7,43.9,42.0
3843,EVT_00010323,84c39d4699adceee2add89d0,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,920,8.3,7.379159742457803e-07,5.0,145.0,,,
3844,EVT_00010326,9024be4d1dde9473ec722acc,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,1191,8.7,5.252100683024388e-07,5.0,155.0,,,
3845,EVT_00010328,17ff5c1035e2dd2e0f99a699,8231,0,8211,634,8211,"PointSourceFinite: -122.700, 45.200",SLAB,1,6.65,5.546339340081241e-07,50.0,8.0,-122.7,45.2,50.0
3846,EVT_00010329,5411536be0cbce9cae470c8e,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1005,8.5,4.3103446984820834e-07,5.0,105.0,,,
3847,EVT_00010331,807dff8567af2334bb2238e9,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1329,8.0,6.57010121543929e-07,5.0,105.0,,,
3848,EVT_00010335,d9716b093450bea455283820,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,1085,8.5,6.232945289588634e-07,5.0,145.0,,,
3849,EVT_00010340,8e93dbb7a2d8e6f45c2d11cc,8231,0,8211,80,8211,"PointSourceFinite: -122.600, 42.400",SLAB,4,6.95,1.1360732206857488e-07,50.0,8.0,-122.6,42.4,50.0
3850,EVT_00010341,2038f35386f3afb0f6361479,8231,0,8211,170,8211,"PointSourceFinite: -124.100, 42.900",SLAB,3,6.85,3.9710008092468724e-07,42.0,8.0,-124.1,42.9,42.0
3851,EVT_00010348,462a2c2c34a7b2e320594535,8231,0,8211,220,8211,"PointSourceFinite: -123.300, 43.100",SLAB,0,6.55,2.2299569502371322e-07,42.0,8.0,-123.3,43.1,42.0
3852,EVT_00010351,0bd67d283b78c7f81a16c1dd,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,442,8.4,8.56164357917674e-07,5.0,145.0,,,
3853,EVT_00010362,c1809dc3645b5b418e399c70,8231,0,8211,466,8211,"PointSourceFinite: -122.900, 44.300",SLAB,5,7.05,2.6356571144976e-07,50.0,8.0,-122.9,44.3,50.0
3854,EVT_00010363,f99a496c4813bccd21aaeebd,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,687,8.0,1.1864454622055416e-06,5.0,80.0,,,
3855,EVT_00010367,9fb1581d879862a1b12fa96d,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,329,8.3,7.621950991218317e-07,5.0,70.0,,,
3856,EVT_00010372,2a934e350bb67b3f170d7905,8231,0,8211,810,8211,"PointSourceFinite: -123.300, 46.300",SLAB,6,7.15,1.0995869148733837e-07,42.0,8.0,-123.3,46.3,42.0
3857,EVT_00010377,0e3fefdab31acc4c46bac827,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,921,8.5,4.401408318872549e-07,5.0,85.0,,,
3858,EVT_00010378,cae356fd7853563ed33ab83c,8231,0,8211,129,8211,"PointSourceFinite: -124.000, 42.700",SLAB,2,6.75,5.877715402812255e-07,42.0,8.0,-124.0,42.7,42.0
3859,EVT_00010379,bba40376d5ecd2fc2445082e,8231,0,8211,501,8211,"PointSourceFinite: -123.200, 44.500",SLAB,6,7.15,3.91659725407134e-07,50.0,8.0,-123.2,44.5,50.0
3860,EVT_00010381,431e9323258a00b018677423,8231,0,8211,80,8211,"PointSourceFinite: -122.600, 42.400",SLAB,6,7.15,9.449445462863353e-08,50.0,8.0,-122.6,42.4,50.0
3861,EVT_00010382,3a76a07a80f321deab72f7ee,8231,0,8211,675,8211,"PointSourceFinite: -123.700, 45.500",SLAB,0,6.55,8.330682357181316e-07,42.0,8.0,-123.7,45.5,42.0
3862,EVT_00010383,62507e6fcdeb150ef3acb215,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,804,8.2,8.473124973075812e-07,5.060446052444637,145.0,,,
3863,EVT_00010387,3e2885ee60ab36d21b013c88,8231,0,8211,779,8211,"PointSourceFinite: -123.200, 46.100",SLAB,0,6.55,2.853984804669157e-07,50.0,8.0,-123.2,46.1,50.0
3864,EVT_00010394,19f1ba1d9a83d1087253b7a3,8231,0,8211,22,8211,"PointSourceFinite: -124.200, 42.200",SLAB,1,6.65,8.50031170212829e-07,42.0,8.0,-124.2,42.2,42.0
3865,EVT_00010395,feec5dd0d9440de38f22863d,8231,0,8211,503,8211,"PointSourceFinite: -123.000, 44.500",SLAB,1,6.65,5.583527489225656e-07,50.0,8.0,-123.0,44.5,50.0
3866,EVT_00010403,2e31294bfc8429286cffee39,8231,0,8211,175,8211,"PointSourceFinite: -123.600, 42.900",SLAB,0,6.55,4.207533587388829e-07,42.0,8.0,-123.6,42.9,42.0
3867,EVT_00010405,e581c2bb28ae56b8bc217566,8231,0,8211,75,8211,"PointSourceFinite: -123.100, 42.400",SLAB,5,7.05,2.222616463524869e-07,50.0,8.0,-123.1,42.4,50.0
3868,EVT_00010410,dc24a3ce8c9ffd8ce179fe8a,8231,0,8211,592,8211,"PointSourceFinite: -123.300, 45.000",SLAB,6,7.15,5.856023957844692e-07,42.0,8.0,-123.3,45.0,42.0
3869,EVT_00010411,dff72e2857258ae8325bb2a1,8231,0,8211,543,8211,"PointSourceFinite: -122.800, 44.700",SLAB,0,6.55,6.343458814911224e-07,50.0,8.0,-122.8,44.7,50.0
3870,EVT_00010415,70bc6432004bc952d59f23aa,8231,0,8211,33,8211,"PointSourceFinite: -123.100, 42.200",SLAB,1,6.65,3.2216925415144e-07,50.0,8.0,-123.1,42.2,50.0
3871,EVT_00010416,4e742c2b12caad48be5ac4ca,8231,0,8211,151,8211,"PointSourceFinite: -123.900, 42.800",SLAB,6,7.15,3.432606730561752e-07,42.0,8.0,-123.9,42.8,42.0
3872,EVT_00010421,2526c6f97337517a49c7fc78,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,635,8.0,1.1980772804624588e-06,5.0,70.0,,,
3873,EVT_00010423,63a2798384ced6ab536951d5,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,1040,8.5,6.335124720565497e-07,5.019306541411728,70.0,,,
3874,EVT_00010427,bb65ebadaeffc3e66223ee2c,8231,0,8211,679,8211,"PointSourceFinite: -123.300, 45.500",SLAB,1,6.65,7.594158567862102e-07,42.0,8.0,-123.3,45.5,42.0
3875,EVT_00010428,f0fdb8e3894028319c575e2d,8231,1,8212,522,8212,"PointSourceFinite: -123.000, 44.600",SLAB,0,7.25,3.4071322234485585e-08,50.0,8.0,-123.0,44.6,50.0
3876,EVT_00010430,dc1bf25c0551d9f60a642db5,8231,0,8211,596,8211,"PointSourceFinite: -122.900, 45.000",SLAB,2,6.75,6.507078859863935e-07,50.0,8.0,-122.9,45.0,50.0
3877,EVT_00010435,bbfbccec6a712d29e1316f6e,8231,1,8212,640,8212,"PointSourceFinite: -123.800, 45.300",SLAB,1,7.35,3.7796765873150175e-08,42.0,8.0,-123.8,45.3,42.0
3878,EVT_00010437,f4cfc3933f8d3cebaf5936e4,8231,0,8211,571,8211,"PointSourceFinite: -123.600, 44.900",SLAB,6,7.15,5.784099368014097e-07,42.0,8.0,-123.6,44.9,42.0
3879,EVT_00010443,4d3de536718597a12708e818,8231,0,8211,414,8211,"PointSourceFinite: -122.300, 44.000",SLAB,4,6.95,1.0983345142017129e-07,60.0,8.0,-122.3,44.0,60.0
3880,EVT_00010447,c61b14b2c16c9286fa5be5f6,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,119,8.0,3.41530044415247e-07,5.0,85.0,,,
3881,EVT_00010448,0bad5042a8bf656b4c73cf34,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,2293,8.6,2.3795525162693186e-07,5.0,85.0,,,
3882,EVT_00010450,170e2fbece791a8a9ff863ab,8231,0,8211,791,8211,"PointSourceFinite: -123.600, 46.200",SLAB,2,6.75,2.005345176566875e-07,42.0,8.0,-123.6,46.2,42.0
3883,EVT_00010456,22761d2c2f4cddc897484147,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,46,8.0,3.41530044415247e-07,5.0,85.0,,,
3884,EVT_00010458,990a88509ec0dd97994bc219,8231,0,8211,793,8211,"PointSourceFinite: -123.400, 46.200",SLAB,3,6.85,1.828343211457744e-07,42.0,8.0,-123.4,46.2,42.0
3885,EVT_00010462,918fc508e55f921876b60832,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,960,8.3,7.379159742457803e-07,5.0,80.0,,,
3886,EVT_00010463,33af434a082dddae40f99c11,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,286,8.2,6.868131662416505e-07,5.0,145.0,,,
3887,EVT_00010469,4d96f066fdd69dd9e310c782,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,910,8.5,4.3103446984820834e-07,5.0,105.0,,,
3888,EVT_00010475,ab0b4208f940ca0139f3a0bb,8231,0,8211,676,8211,"PointSourceFinite: -123.600, 45.500",SLAB,1,6.65,7.811396817809345e-07,42.0,8.0,-123.6,45.5,42.0
3889,EVT_00010491,d932f5088a59f4cac3bae3d1,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,929,8.5,4.401408318872549e-07,5.0,85.0,,,
3890,EVT_00010494,6e65e855edad0ae0c7d543fd,8231,0,8211,401,8211,"PointSourceFinite: -123.600, 44.000",SLAB,2,6.75,2.128290718845669e-07,42.0,8.0,-123.6,44.0,42.0
3891,EVT_00010508,4103f84c11b3a381c0a539dd,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,393,8.4,8.56164357917674e-07,5.0003609081885365,145.0,,,
3892,EVT_00010510,8b0375e15cfc1573c6cb72f3,8231,0,8211,153,8211,"PointSourceFinite: -123.700, 42.800",SLAB,1,6.65,4.873588577186153e-07,42.0,8.0,-123.7,42.8,42.0
